codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;cnpj;numero_agencia;numero_conta_corrente;numero_digito_verificador
00263ytu-5bc3-3c6a-9933-efe63d58d3822;;1;860006904;3803;26025;6
00263ytu-5bc3-3c6a-9933-efe63d58d3823;;1;860006908;3804;26026;6
00263ytu-5bc3-3c6a-9933-efe63d58d3824;;1;860006912;3805;26027;9
00263ytu-5bc3-3c6a-9933-efe63d58d3825;;1;860006916;3806;26028;2
00263ytu-5bc3-3c6a-9933-efe63d58d3826;;1;860006920;3807;26029;7
00263ytu-5bc3-3c6a-9933-efe63d58d3827;;1;860006924;3808;26030;3
00263ytu-5bc3-3c6a-9933-efe63d58d3828;;1;860006928;3809;26031;4
00263ytu-5bc3-3c6a-9933-efe63d58d3829;;1;860006932;3810;26032;4
00263ytu-5bc3-3c6a-9933-efe63d58d3830;;1;860006936;3811;26033;9
00263ytu-5bc3-3c6a-9933-efe63d58d3831;;1;860006940;3812;26034;2
00263ytu-5bc3-3c6a-9933-efe63d58d3832;;1;860006944;3813;26035;4
00263ytu-5bc3-3c6a-9933-efe63d58d3833;;1;860006948;3814;26036;8
00263ytu-5bc3-3c6a-9933-efe63d58d3834;;1;860006952;3815;26037;9
00263ytu-5bc3-3c6a-9933-efe63d58d3835;;1;860006956;3816;26038;1
00263ytu-5bc3-3c6a-9933-efe63d58d3836;;1;860006960;3817;26039;9
00263ytu-5bc3-3c6a-9933-efe63d58d3837;;1;860006964;3818;26040;1
00263ytu-5bc3-3c6a-9933-efe63d58d3838;;1;860006968;3819;26041;2
00263ytu-5bc3-3c6a-9933-efe63d58d3839;;1;860006972;3820;26042;6
00263ytu-5bc3-3c6a-9933-efe63d58d3840;;1;860006976;3821;26043;8
00263ytu-5bc3-3c6a-9933-efe63d58d3841;;1;860006980;3822;26044;6
00263ytu-5bc3-3c6a-9933-efe63d58d3842;;1;860006984;3823;26045;4
00263ytu-5bc3-3c6a-9933-efe63d58d3843;;1;860006988;3824;26046;5
00263ytu-5bc3-3c6a-9933-efe63d58d3844;;1;860006992;3825;26047;3
00263ytu-5bc3-3c6a-9933-efe63d58d3845;;1;860006996;3826;26048;5
00263ytu-5bc3-3c6a-9933-efe63d58d3846;;1;860007000;3827;26049;2
00263ytu-5bc3-3c6a-9933-efe63d58d3847;;1;860007004;3828;26050;6
00263ytu-5bc3-3c6a-9933-efe63d58d3848;;1;860007008;3829;26051;4
00263ytu-5bc3-3c6a-9933-efe63d58d3849;;1;860007012;3830;26052;6
00263ytu-5bc3-3c6a-9933-efe63d58d3850;;1;860007016;3831;26053;5
00263ytu-5bc3-3c6a-9933-efe63d58d3851;;1;860007020;3832;26054;7
00263ytu-5bc3-3c6a-9933-efe63d58d3852;;1;860007024;3833;26055;2
00263ytu-5bc3-3c6a-9933-efe63d58d3853;;1;860007028;3834;26056;4
00263ytu-5bc3-3c6a-9933-efe63d58d3854;;1;860007032;3835;26057;4
00263ytu-5bc3-3c6a-9933-efe63d58d3855;;1;860007036;3836;26058;5
00263ytu-5bc3-3c6a-9933-efe63d58d3856;;1;860007040;3837;26059;5
00263ytu-5bc3-3c6a-9933-efe63d58d3857;;1;860007044;3838;26060;6
00263ytu-5bc3-3c6a-9933-efe63d58d3858;;1;860007048;3839;26061;1
00263ytu-5bc3-3c6a-9933-efe63d58d3859;;1;860007052;3840;26062;2
00263ytu-5bc3-3c6a-9933-efe63d58d3860;;1;860007056;3841;26063;6
00263ytu-5bc3-3c6a-9933-efe63d58d3861;;1;860007060;3842;26064;3
00263ytu-5bc3-3c6a-9933-efe63d58d3862;;1;860007064;3843;26065;4
00263ytu-5bc3-3c6a-9933-efe63d58d3863;;1;860007068;3844;26066;6
00263ytu-5bc3-3c6a-9933-efe63d58d3864;;1;860007072;3845;26067;1
00263ytu-5bc3-3c6a-9933-efe63d58d3865;;1;860007076;3846;26068;3
00263ytu-5bc3-3c6a-9933-efe63d58d3866;;1;860007080;3847;26069;3
00263ytu-5bc3-3c6a-9933-efe63d58d3867;;1;860007084;3848;26070;4
00263ytu-5bc3-3c6a-9933-efe63d58d3868;;1;860007088;3849;26071;6
00263ytu-5bc3-3c6a-9933-efe63d58d3869;;1;860007092;3850;26072;6
00263ytu-5bc3-3c6a-9933-efe63d58d3870;;1;860007096;3851;26073;6
00263ytu-5bc3-3c6a-9933-efe63d58d3871;;1;860007100;3852;26074;5
00263ytu-5bc3-3c6a-9933-efe63d58d3872;;1;860007104;3853;26075;4
00263ytu-5bc3-3c6a-9933-efe63d58d3873;;1;860007108;3854;26076;6
00263ytu-5bc3-3c6a-9933-efe63d58d3874;;1;860007112;3855;26077;8
00263ytu-5bc3-3c6a-9933-efe63d58d3875;;1;860007116;3856;26078;1
00263ytu-5bc3-3c6a-9933-efe63d58d3876;;1;860007120;3857;26079;8
00263ytu-5bc3-3c6a-9933-efe63d58d3877;;1;860007124;3858;26080;4
00263ytu-5bc3-3c6a-9933-efe63d58d3878;;1;860007128;3859;26081;2
00263ytu-5bc3-3c6a-9933-efe63d58d3879;;1;860007132;3860;26082;1
00263ytu-5bc3-3c6a-9933-efe63d58d3880;;1;860007136;3861;26083;0
00263ytu-5bc3-3c6a-9933-efe63d58d3881;;1;860007140;3862;26084;3
00263ytu-5bc3-3c6a-9933-efe63d58d3882;;1;860007144;3863;26085;0
00263ytu-5bc3-3c6a-9933-efe63d58d3883;;1;860007148;3864;26086;8
00263ytu-5bc3-3c6a-9933-efe63d58d3884;;1;860007152;3865;26087;1
00263ytu-5bc3-3c6a-9933-efe63d58d3885;;1;860007156;3866;26088;3
00263ytu-5bc3-3c6a-9933-efe63d58d3886;;1;860007160;3867;26089;0
00263ytu-5bc3-3c6a-9933-efe63d58d3887;;1;860007164;3868;26090;0
00263ytu-5bc3-3c6a-9933-efe63d58d3888;;1;860007168;3869;26091;2
00263ytu-5bc3-3c6a-9933-efe63d58d3889;;1;860007172;3870;26092;7
00263ytu-5bc3-3c6a-9933-efe63d58d3890;;1;860007176;3871;26093;0
00263ytu-5bc3-3c6a-9933-efe63d58d3891;;1;860007180;3872;26094;9
00263ytu-5bc3-3c6a-9933-efe63d58d3892;;1;860007184;3873;26095;5
00263ytu-5bc3-3c6a-9933-efe63d58d3893;;1;860007188;3874;26096;1
00263ytu-5bc3-3c6a-9933-efe63d58d3894;;1;860007192;3875;26097;5
00263ytu-5bc3-3c6a-9933-efe63d58d3895;;1;860007196;3876;26098;9
00263ytu-5bc3-3c6a-9933-efe63d58d3896;;1;860007200;3877;26099;1
00263ytu-5bc3-3c6a-9933-efe63d58d3897;;1;860007204;3878;26100;0
00263ytu-5bc3-3c6a-9933-efe63d58d3898;;1;860007208;3879;26101;3
00263ytu-5bc3-3c6a-9933-efe63d58d3899;;1;860007212;3880;26102;9
00263ytu-5bc3-3c6a-9933-efe63d58d3900;;1;860007216;3881;26103;2
00263ytu-5bc3-3c6a-9933-efe63d58d3901;;1;860007220;3882;26104;7
00263ytu-5bc3-3c6a-9933-efe63d58d3902;;1;860007224;3883;26105;3
00263ytu-5bc3-3c6a-9933-efe63d58d3903;;1;860007228;3884;26106;0
00263ytu-5bc3-3c6a-9933-efe63d58d3904;;1;860007232;3885;26107;5
00263ytu-5bc3-3c6a-9933-efe63d58d3905;;1;860007236;3886;26108;0
00263ytu-5bc3-3c6a-9933-efe63d58d3906;;1;860007240;3887;26109;1
00263ytu-5bc3-3c6a-9933-efe63d58d3907;;1;860007244;3888;26110;1
00263ytu-5bc3-3c6a-9933-efe63d58d3908;;1;860007248;3889;26111;4
00263ytu-5bc3-3c6a-9933-efe63d58d3909;;1;860007252;3890;26112;3
00263ytu-5bc3-3c6a-9933-efe63d58d3910;;1;860007256;3891;26113;5
00263ytu-5bc3-3c6a-9933-efe63d58d3911;;1;860007260;3892;26114;9
00263ytu-5bc3-3c6a-9933-efe63d58d3912;;1;860007264;3893;26115;6
00263ytu-5bc3-3c6a-9933-efe63d58d3913;;1;860007268;3894;26116;2
00263ytu-5bc3-3c6a-9933-efe63d58d3914;;1;860007272;3895;26117;5
00263ytu-5bc3-3c6a-9933-efe63d58d3915;;1;860007276;3896;26118;8
00263ytu-5bc3-3c6a-9933-efe63d58d3916;;1;860007280;3897;26119;3
00263ytu-5bc3-3c6a-9933-efe63d58d3917;;1;860007284;3898;26120;0
00263ytu-5bc3-3c6a-9933-efe63d58d3918;;1;860007288;3899;26121;9
00263ytu-5bc3-3c6a-9933-efe63d58d3919;;1;860007292;3900;26122;2
00263ytu-5bc3-3c6a-9933-efe63d58d3920;;1;860007296;3901;26123;1
00263ytu-5bc3-3c6a-9933-efe63d58d3921;;1;860007300;3902;26124;8
00263ytu-5bc3-3c6a-9933-efe63d58d3922;;1;860007304;3903;26125;8
00263ytu-5bc3-3c6a-9933-efe63d58d3923;;1;860007308;3904;26126;1
00263ytu-5bc3-3c6a-9933-efe63d58d3924;;1;860007312;3905;26127;5
00263ytu-5bc3-3c6a-9933-efe63d58d3925;;1;860007316;3906;26128;8
00263ytu-5bc3-3c6a-9933-efe63d58d3926;;1;860007320;3907;26129;3
00263ytu-5bc3-3c6a-9933-efe63d58d3927;;1;860007324;3908;26130;6
00263ytu-5bc3-3c6a-9933-efe63d58d3928;;1;860007328;3909;26131;5
00263ytu-5bc3-3c6a-9933-efe63d58d3929;;1;860007332;3910;26132;5
00263ytu-5bc3-3c6a-9933-efe63d58d3930;;1;860007336;3911;26133;8
00263ytu-5bc3-3c6a-9933-efe63d58d3931;;1;860007340;3912;26134;6
00263ytu-5bc3-3c6a-9933-efe63d58d3932;;1;860007344;3913;26135;1
00263ytu-5bc3-3c6a-9933-efe63d58d3933;;1;860007348;3914;26136;8
00263ytu-5bc3-3c6a-9933-efe63d58d3934;;1;860007352;3915;26137;0
00263ytu-5bc3-3c6a-9933-efe63d58d3935;;1;860007356;3916;26138;2
00263ytu-5bc3-3c6a-9933-efe63d58d3936;;1;860007360;3917;26139;5
00263ytu-5bc3-3c6a-9933-efe63d58d3937;;1;860007364;3918;26140;7
00263ytu-5bc3-3c6a-9933-efe63d58d3938;;1;860007368;3919;26141;8
00263ytu-5bc3-3c6a-9933-efe63d58d3939;;1;860007372;3920;26142;9
00263ytu-5bc3-3c6a-9933-efe63d58d3940;;1;860007376;3921;26143;7
00263ytu-5bc3-3c6a-9933-efe63d58d3941;;1;860007380;3922;26144;0
00263ytu-5bc3-3c6a-9933-efe63d58d3942;;1;860007384;3923;26145;4
00263ytu-5bc3-3c6a-9933-efe63d58d3943;;1;860007388;3924;26146;4
00263ytu-5bc3-3c6a-9933-efe63d58d3944;;1;860007392;3925;26147;3
00263ytu-5bc3-3c6a-9933-efe63d58d3945;;1;860007396;3926;26148;4
00263ytu-5bc3-3c6a-9933-efe63d58d3946;;1;860007400;3927;26149;6
00263ytu-5bc3-3c6a-9933-efe63d58d3947;;1;860007404;3928;26150;2
00263ytu-5bc3-3c6a-9933-efe63d58d3948;;1;860007408;3929;26151;9
00263ytu-5bc3-3c6a-9933-efe63d58d3949;;1;860007412;3930;26152;3
00263ytu-5bc3-3c6a-9933-efe63d58d3950;;1;860007416;3931;26153;0
00263ytu-5bc3-3c6a-9933-efe63d58d3951;;1;860007420;3932;26154;6
00263ytu-5bc3-3c6a-9933-efe63d58d3952;;1;860007424;3933;26155;4
00263ytu-5bc3-3c6a-9933-efe63d58d3953;;1;860007428;3934;26156;5
00263ytu-5bc3-3c6a-9933-efe63d58d3954;;1;860007432;3935;26157;5
00263ytu-5bc3-3c6a-9933-efe63d58d3955;;1;860007436;3936;26158;8
00263ytu-5bc3-3c6a-9933-efe63d58d3956;;1;860007440;3937;26159;5
00263ytu-5bc3-3c6a-9933-efe63d58d3957;;1;860007444;3938;26160;3
00263ytu-5bc3-3c6a-9933-efe63d58d3958;;1;860007448;3939;26161;9
00263ytu-5bc3-3c6a-9933-efe63d58d3959;;1;860007452;3940;26162;5
00263ytu-5bc3-3c6a-9933-efe63d58d3960;;1;860007456;3941;26163;2
00263ytu-5bc3-3c6a-9933-efe63d58d3961;;1;860007460;3942;26164;4
00263ytu-5bc3-3c6a-9933-efe63d58d3962;;1;860007464;3943;26165;2
00263ytu-5bc3-3c6a-9933-efe63d58d3963;;1;860007468;3944;26166;5
00263ytu-5bc3-3c6a-9933-efe63d58d3964;;1;860007472;3945;26167;0
00263ytu-5bc3-3c6a-9933-efe63d58d3965;;1;860007476;3946;26168;4
00263ytu-5bc3-3c6a-9933-efe63d58d3966;;1;860007480;3947;26169;4
00263ytu-5bc3-3c6a-9933-efe63d58d3967;;1;860007484;3948;26170;6
00263ytu-5bc3-3c6a-9933-efe63d58d3968;;1;860007488;3949;26171;4
00263ytu-5bc3-3c6a-9933-efe63d58d3969;;1;860007492;3950;26172;6
00263ytu-5bc3-3c6a-9933-efe63d58d3970;;1;860007496;3951;26173;9
00263ytu-5bc3-3c6a-9933-efe63d58d3971;;1;860007500;3952;26174;6
00263ytu-5bc3-3c6a-9933-efe63d58d3972;;1;860007504;3953;26175;4
00263ytu-5bc3-3c6a-9933-efe63d58d3973;;1;860007508;3954;26176;1
00263ytu-5bc3-3c6a-9933-efe63d58d3974;;1;860007512;3955;26177;5
00263ytu-5bc3-3c6a-9933-efe63d58d3975;;1;860007516;3956;26178;4
00263ytu-5bc3-3c6a-9933-efe63d58d3976;;1;860007520;3957;26179;4
00263ytu-5bc3-3c6a-9933-efe63d58d3977;;1;860007524;3958;26180;3
00263ytu-5bc3-3c6a-9933-efe63d58d3978;;1;860007528;3959;26181;4
00263ytu-5bc3-3c6a-9933-efe63d58d3979;;1;860007532;3960;26182;1
00263ytu-5bc3-3c6a-9933-efe63d58d3980;;1;860007536;3961;26183;9
00263ytu-5bc3-3c6a-9933-efe63d58d3981;;1;860007540;3962;26184;8
00263ytu-5bc3-3c6a-9933-efe63d58d3982;;1;860007544;3963;26185;7
00263ytu-5bc3-3c6a-9933-efe63d58d3983;;1;860007548;3964;26186;3
00263ytu-5bc3-3c6a-9933-efe63d58d3984;;1;860007552;3965;26187;0
00263ytu-5bc3-3c6a-9933-efe63d58d3985;;1;860007556;3966;26188;7
00263ytu-5bc3-3c6a-9933-efe63d58d3986;;1;860007560;3967;26189;7
00263ytu-5bc3-3c6a-9933-efe63d58d3987;;1;860007564;3968;26190;6
00263ytu-5bc3-3c6a-9933-efe63d58d3988;;1;860007568;3969;26191;3
00263ytu-5bc3-3c6a-9933-efe63d58d3989;;1;860007572;3970;26192;8
00263ytu-5bc3-3c6a-9933-efe63d58d3990;;1;860007576;3971;26193;8
00263ytu-5bc3-3c6a-9933-efe63d58d3991;;1;860007580;3972;26194;1
00263ytu-5bc3-3c6a-9933-efe63d58d3992;;1;860007584;3973;26195;6
00263ytu-5bc3-3c6a-9933-efe63d58d3993;;1;860007588;3974;26196;2
00263ytu-5bc3-3c6a-9933-efe63d58d3994;;1;860007592;3975;26197;6
00263ytu-5bc3-3c6a-9933-efe63d58d3995;;1;860007596;3976;26198;7
00263ytu-5bc3-3c6a-9933-efe63d58d3996;;1;860007600;3977;26199;1
00263ytu-5bc3-3c6a-9933-efe63d58d3997;;1;860007604;3978;26200;1
00263ytu-5bc3-3c6a-9933-efe63d58d3998;;1;860007608;3979;26201;4
00263ytu-5bc3-3c6a-9933-efe63d58d3999;;1;860007612;3980;26202;8
00263ytu-5bc3-3c6a-9933-efe63d58d4000;;1;860007616;3981;26203;7
00263ytu-5bc3-3c6a-9933-efe63d58d4001;;1;860007620;3982;26204;3
00263ytu-5bc3-3c6a-9933-efe63d58d4002;;1;860007624;3983;26205;1
00263ytu-5bc3-3c6a-9933-efe63d58d4003;;1;860007628;3984;26206;1
00263ytu-5bc3-3c6a-9933-efe63d58d4004;;1;860007632;3985;26207;7
00263ytu-5bc3-3c6a-9933-efe63d58d4005;;1;860007636;3986;26208;6
00263ytu-5bc3-3c6a-9933-efe63d58d4006;;1;860007640;3987;26209;8
00263ytu-5bc3-3c6a-9933-efe63d58d4007;;1;860007644;3988;26210;5
00263ytu-5bc3-3c6a-9933-efe63d58d4008;;1;860007648;3989;26211;0
00263ytu-5bc3-3c6a-9933-efe63d58d4009;;1;860007652;3990;26212;3
00263ytu-5bc3-3c6a-9933-efe63d58d4010;;1;860007656;3991;26213;7
00263ytu-5bc3-3c6a-9933-efe63d58d4011;;1;860007660;3992;26214;5
00263ytu-5bc3-3c6a-9933-efe63d58d4012;;1;860007664;3993;26215;9
00263ytu-5bc3-3c6a-9933-efe63d58d4013;;1;860007668;3994;26216;6
00263ytu-5bc3-3c6a-9933-efe63d58d4014;;1;860007672;3995;26217;3
00263ytu-5bc3-3c6a-9933-efe63d58d4015;;1;860007676;3996;26218;0
00263ytu-5bc3-3c6a-9933-efe63d58d4016;;1;860007680;3997;26219;0
00263ytu-5bc3-3c6a-9933-efe63d58d4017;;1;860007684;3998;26220;3
00263ytu-5bc3-3c6a-9933-efe63d58d4018;;1;860007688;3999;26221;8
00263ytu-5bc3-3c6a-9933-efe63d58d4019;;1;860007692;4000;26222;2
00263ytu-5bc3-3c6a-9933-efe63d58d4020;;1;860007696;4001;26223;7
00263ytu-5bc3-3c6a-9933-efe63d58d4021;;1;860007700;4002;26224;1
00263ytu-5bc3-3c6a-9933-efe63d58d4022;;1;860007704;4003;26225;4
00263ytu-5bc3-3c6a-9933-efe63d58d4023;;1;860007708;4004;26226;9
00263ytu-5bc3-3c6a-9933-efe63d58d4024;;1;860007712;4005;26227;1
00263ytu-5bc3-3c6a-9933-efe63d58d4025;;1;860007716;4006;26228;8
00263ytu-5bc3-3c6a-9933-efe63d58d4026;;1;860007720;4007;26229;7
00263ytu-5bc3-3c6a-9933-efe63d58d4027;;1;860007724;4008;26230;2
00263ytu-5bc3-3c6a-9933-efe63d58d4028;;1;860007728;4009;26231;9
00263ytu-5bc3-3c6a-9933-efe63d58d4029;;1;860007732;4010;26232;2
00263ytu-5bc3-3c6a-9933-efe63d58d4030;;1;860007736;4011;26233;5
00263ytu-5bc3-3c6a-9933-efe63d58d4031;;1;860007740;4012;26234;7
00263ytu-5bc3-3c6a-9933-efe63d58d4032;;1;860007744;4013;26235;0
00263ytu-5bc3-3c6a-9933-efe63d58d4033;;1;860007748;4014;26236;0
00263ytu-5bc3-3c6a-9933-efe63d58d4034;;1;860007752;4015;26237;2
00263ytu-5bc3-3c6a-9933-efe63d58d4035;;1;860007756;4016;26238;0
00263ytu-5bc3-3c6a-9933-efe63d58d4036;;1;860007760;4017;26239;3
00263ytu-5bc3-3c6a-9933-efe63d58d4037;;1;860007764;4018;26240;5
00263ytu-5bc3-3c6a-9933-efe63d58d4038;;1;860007768;4019;26241;6
00263ytu-5bc3-3c6a-9933-efe63d58d4039;;1;860007772;4020;26242;7
00263ytu-5bc3-3c6a-9933-efe63d58d4040;;1;860007776;4021;26243;7
00263ytu-5bc3-3c6a-9933-efe63d58d4041;;1;860007780;4022;26244;1
00263ytu-5bc3-3c6a-9933-efe63d58d4042;;1;860007784;4023;26245;6
00263ytu-5bc3-3c6a-9933-efe63d58d4043;;1;860007788;4024;26246;5
00263ytu-5bc3-3c6a-9933-efe63d58d4044;;1;860007792;4025;26247;4
00263ytu-5bc3-3c6a-9933-efe63d58d4045;;1;860007796;4026;26248;5
00263ytu-5bc3-3c6a-9933-efe63d58d4046;;1;860007800;4027;26249;5
00263ytu-5bc3-3c6a-9933-efe63d58d4047;;1;860007804;4028;26250;4
00263ytu-5bc3-3c6a-9933-efe63d58d4048;;1;860007808;4029;26251;3
00263ytu-5bc3-3c6a-9933-efe63d58d4049;;1;860007812;4030;26252;8
00263ytu-5bc3-3c6a-9933-efe63d58d4050;;1;860007816;4031;26253;2
00263ytu-5bc3-3c6a-9933-efe63d58d4051;;1;860007820;4032;26254;2
00263ytu-5bc3-3c6a-9933-efe63d58d4052;;1;860007824;4033;26255;7
00263ytu-5bc3-3c6a-9933-efe63d58d4053;;1;860007828;4034;26256;6
00263ytu-5bc3-3c6a-9933-efe63d58d4054;;1;860007832;4035;26257;6
00263ytu-5bc3-3c6a-9933-efe63d58d4055;;1;860007836;4036;26258;8
00263ytu-5bc3-3c6a-9933-efe63d58d4056;;1;860007840;4037;26259;5
00263ytu-5bc3-3c6a-9933-efe63d58d4057;;1;860007844;4038;26260;9
00263ytu-5bc3-3c6a-9933-efe63d58d4058;;1;860007848;4039;26261;7
00263ytu-5bc3-3c6a-9933-efe63d58d4059;;1;860007852;4040;26262;5
00263ytu-5bc3-3c6a-9933-efe63d58d4060;;1;860007856;4041;26263;7
00263ytu-5bc3-3c6a-9933-efe63d58d4061;;1;860007860;4042;26264;8
00263ytu-5bc3-3c6a-9933-efe63d58d4062;;1;860007864;4043;26265;3
00263ytu-5bc3-3c6a-9933-efe63d58d4063;;1;860007868;4044;26266;6
00263ytu-5bc3-3c6a-9933-efe63d58d4064;;1;860007872;4045;26267;3
00263ytu-5bc3-3c6a-9933-efe63d58d4065;;1;860007876;4046;26268;4
00263ytu-5bc3-3c6a-9933-efe63d58d4066;;1;860007880;4047;26269;5
00263ytu-5bc3-3c6a-9933-efe63d58d4067;;1;860007884;4048;26270;3
00263ytu-5bc3-3c6a-9933-efe63d58d4068;;1;860007888;4049;26271;4
00263ytu-5bc3-3c6a-9933-efe63d58d4069;;1;860007892;4050;26272;1
00263ytu-5bc3-3c6a-9933-efe63d58d4070;;1;860007896;4051;26273;4
00263ytu-5bc3-3c6a-9933-efe63d58d4071;;1;860007900;4052;26274;2
00263ytu-5bc3-3c6a-9933-efe63d58d4072;;1;860007904;4053;26275;3
00263ytu-5bc3-3c6a-9933-efe63d58d4073;;1;860007908;4054;26276;1
00263ytu-5bc3-3c6a-9933-efe63d58d4074;;1;860007912;4055;26277;2
00263ytu-5bc3-3c6a-9933-efe63d58d4075;;1;860007916;4056;26278;5
00263ytu-5bc3-3c6a-9933-efe63d58d4076;;1;860007920;4057;26279;1
00263ytu-5bc3-3c6a-9933-efe63d58d4077;;1;860007924;4058;26280;4
00263ytu-5bc3-3c6a-9933-efe63d58d4078;;1;860007928;4059;26281;6
00263ytu-5bc3-3c6a-9933-efe63d58d4079;;1;860007932;4060;26282;3
00263ytu-5bc3-3c6a-9933-efe63d58d4080;;1;860007936;4061;26283;8
00263ytu-5bc3-3c6a-9933-efe63d58d4081;;1;860007940;4062;26284;1
00263ytu-5bc3-3c6a-9933-efe63d58d4082;;1;860007944;4063;26285;3
00263ytu-5bc3-3c6a-9933-efe63d58d4083;;1;860007948;4064;26286;6
00263ytu-5bc3-3c6a-9933-efe63d58d4084;;1;860007952;4065;26287;1
00263ytu-5bc3-3c6a-9933-efe63d58d4085;;1;860007956;4066;26288;0
00263ytu-5bc3-3c6a-9933-efe63d58d4086;;1;860007960;4067;26289;3
00263ytu-5bc3-3c6a-9933-efe63d58d4087;;1;860007964;4068;26290;7
00263ytu-5bc3-3c6a-9933-efe63d58d4088;;1;860007968;4069;26291;0
00263ytu-5bc3-3c6a-9933-efe63d58d4089;;1;860007972;4070;26292;3
00263ytu-5bc3-3c6a-9933-efe63d58d4090;;1;860007976;4071;26293;1
00263ytu-5bc3-3c6a-9933-efe63d58d4091;;1;860007980;4072;26294;3
00263ytu-5bc3-3c6a-9933-efe63d58d4092;;1;860007984;4073;26295;9
00263ytu-5bc3-3c6a-9933-efe63d58d4093;;1;860007988;4074;26296;2
00263ytu-5bc3-3c6a-9933-efe63d58d4094;;1;860007992;4075;26297;1
00263ytu-5bc3-3c6a-9933-efe63d58d4095;;1;860007996;4076;26298;1
00263ytu-5bc3-3c6a-9933-efe63d58d4096;;1;860008000;4077;26299;6
00263ytu-5bc3-3c6a-9933-efe63d58d4097;;1;860008004;4078;26300;4
00263ytu-5bc3-3c6a-9933-efe63d58d4098;;1;860008008;4079;26301;3
00263ytu-5bc3-3c6a-9933-efe63d58d4099;;1;860008012;4080;26302;6
00263ytu-5bc3-3c6a-9933-efe63d58d4100;;1;860008016;4081;26303;8
00263ytu-5bc3-3c6a-9933-efe63d58d4101;;1;860008020;4082;26304;4
00263ytu-5bc3-3c6a-9933-efe63d58d4102;;1;860008024;4083;26305;8
00263ytu-5bc3-3c6a-9933-efe63d58d4103;;1;860008028;4084;26306;5
00263ytu-5bc3-3c6a-9933-efe63d58d4104;;1;860008032;4085;26307;4
00263ytu-5bc3-3c6a-9933-efe63d58d4105;;1;860008036;4086;26308;5
00263ytu-5bc3-3c6a-9933-efe63d58d4106;;1;860008040;4087;26309;0
00263ytu-5bc3-3c6a-9933-efe63d58d4107;;1;860008044;4088;26310;4
00263ytu-5bc3-3c6a-9933-efe63d58d4108;;1;860008048;4089;26311;1
00263ytu-5bc3-3c6a-9933-efe63d58d4109;;1;860008052;4090;26312;4
00263ytu-5bc3-3c6a-9933-efe63d58d4110;;1;860008056;4091;26313;9
00263ytu-5bc3-3c6a-9933-efe63d58d4111;;1;860008060;4092;26314;6
00263ytu-5bc3-3c6a-9933-efe63d58d4112;;1;860008064;4093;26315;6
00263ytu-5bc3-3c6a-9933-efe63d58d4113;;1;860008068;4094;26316;4
00263ytu-5bc3-3c6a-9933-efe63d58d4114;;1;860008072;4095;26317;6
00263ytu-5bc3-3c6a-9933-efe63d58d4115;;1;860008076;4096;26318;2
00263ytu-5bc3-3c6a-9933-efe63d58d4116;;1;860008080;4097;26319;6
00263ytu-5bc3-3c6a-9933-efe63d58d4117;;1;860008084;4098;26320;3
00263ytu-5bc3-3c6a-9933-efe63d58d4118;;1;860008088;4099;26321;4
00263ytu-5bc3-3c6a-9933-efe63d58d4119;;1;860008092;4100;26322;3
00263ytu-5bc3-3c6a-9933-efe63d58d4120;;1;860008096;4101;26323;7
00263ytu-5bc3-3c6a-9933-efe63d58d4121;;1;860008100;4102;26324;2
00263ytu-5bc3-3c6a-9933-efe63d58d4122;;1;860008104;4103;26325;1
00263ytu-5bc3-3c6a-9933-efe63d58d4123;;1;860008108;4104;26326;6
00263ytu-5bc3-3c6a-9933-efe63d58d4124;;1;860008112;4105;26327;3
00263ytu-5bc3-3c6a-9933-efe63d58d4125;;1;860008116;4106;26328;3
00263ytu-5bc3-3c6a-9933-efe63d58d4126;;1;860008120;4107;26329;7
00263ytu-5bc3-3c6a-9933-efe63d58d4127;;1;860008124;4108;26330;5
00263ytu-5bc3-3c6a-9933-efe63d58d4128;;1;860008128;4109;26331;2
00263ytu-5bc3-3c6a-9933-efe63d58d4129;;1;860008132;4110;26332;2
00263ytu-5bc3-3c6a-9933-efe63d58d4130;;1;860008136;4111;26333;2
00263ytu-5bc3-3c6a-9933-efe63d58d4131;;1;860008140;4112;26334;0
00263ytu-5bc3-3c6a-9933-efe63d58d4132;;1;860008144;4113;26335;6
00263ytu-5bc3-3c6a-9933-efe63d58d4133;;1;860008148;4114;26336;3
00263ytu-5bc3-3c6a-9933-efe63d58d4134;;1;860008152;4115;26337;0
00263ytu-5bc3-3c6a-9933-efe63d58d4135;;1;860008156;4116;26338;5
00263ytu-5bc3-3c6a-9933-efe63d58d4136;;1;860008160;4117;26339;2
00263ytu-5bc3-3c6a-9933-efe63d58d4137;;1;860008164;4118;26340;7
00263ytu-5bc3-3c6a-9933-efe63d58d4138;;1;860008168;4119;26341;8
00263ytu-5bc3-3c6a-9933-efe63d58d4139;;1;860008172;4120;26342;9
00263ytu-5bc3-3c6a-9933-efe63d58d4140;;1;860008176;4121;26343;3
00263ytu-5bc3-3c6a-9933-efe63d58d4141;;1;860008180;4122;26344;7
00263ytu-5bc3-3c6a-9933-efe63d58d4142;;1;860008184;4123;26345;3
00263ytu-5bc3-3c6a-9933-efe63d58d4143;;1;860008188;4124;26346;2
00263ytu-5bc3-3c6a-9933-efe63d58d4144;;1;860008192;4125;26347;4
00263ytu-5bc3-3c6a-9933-efe63d58d4145;;1;860008196;4126;26348;3
